date,outlet,dish,quantity,channel
2024-03-25,Downtown,Pad Thai,10,Delivery
2024-03-25,Downtown,Beef Rice Bowl,33,POS
2024-03-25,Downtown,Beef Rice Bowl,13,Delivery
2024-03-25,Downtown,Mushroom Pizza,34,POS
2024-03-25,Downtown,Mushroom Pizza,13,Delivery
2024-03-25,Marina,Chicken Rice Bowl,14,POS
2024-03-25,Marina,Chicken Rice Bowl,6,Delivery
2024-03-25,Marina,Beef Burger,16,POS
2024-03-25,Marina,Beef Burger,6,Delivery
2024-03-25,Marina,Veggie Salad,17,POS
2024-03-25,Marina,Veggie Salad,7,Delivery
2024-03-25,Marina,Spaghetti Bolognese,19,POS
2024-03-25,Marina,Spaghetti Bolognese,7,Delivery
2024-03-25,Marina,Fish Tacos,24,POS
2024-03-25,Marina,Fish Tacos,10,Delivery
2024-03-25,Marina,Fried Rice,29,POS
2024-03-25,Marina,Fried Rice,11,Delivery
2024-03-25,Marina,Ramen,31,POS
2024-03-25,Marina,Ramen,12,Delivery
2024-03-25,Marina,Grilled Chicken Plate,11,POS
2024-03-25,Marina,Grilled Chicken Plate,4,Delivery
2024-03-25,Marina,Caesar Wrap,14,POS
2024-03-25,Marina,Caesar Wrap,5,Delivery
2024-03-25,Marina,Margherita Pizza,19,POS
2024-03-25,Marina,Margherita Pizza,7,Delivery
2024-03-25,Marina,Pad Thai,25,POS
2024-03-25,Marina,Pad Thai,9,Delivery
2024-03-25,Marina,Beef Rice Bowl,24,POS
2024-03-25,Marina,Beef Rice Bowl,8,Delivery
2024-03-25,Marina,Mushroom Pizza,26,POS
2024-03-25,Marina,Mushroom Pizza,10,Delivery
2024-03-25,Uptown,Chicken Rice Bowl,10,POS
2024-03-25,Uptown,Chicken Rice Bowl,4,Delivery
2024-03-25,Uptown,Beef Burger,14,POS
2024-03-25,Uptown,Beef Burger,6,Delivery
2024-03-25,Uptown,Veggie Salad,17,POS
2024-03-25,Uptown,Veggie Salad,7,Delivery
2024-03-25,Uptown,Spaghetti Bolognese,21,POS
2024-03-25,Uptown,Spaghetti Bolognese,8,Delivery
2024-03-25,Uptown,Fish Tacos,27,POS
2024-03-25,Uptown,Fish Tacos,11,Delivery
2024-03-25,Uptown,Fried Rice,26,POS
2024-03-25,Uptown,Fried Rice,11,Delivery
2024-03-25,Uptown,Ramen,30,POS
2024-03-25,Uptown,Ramen,11,Delivery
2024-03-25,Uptown,Grilled Chicken Plate,10,POS
2024-03-25,Uptown,Grilled Chicken Plate,4,Delivery
2024-03-25,Uptown,Caesar Wrap,13,POS
2024-03-25,Uptown,Caesar Wrap,5,Delivery
2024-03-25,Uptown,Margherita Pizza,14,POS
2024-03-25,Uptown,Margherita Pizza,6,Delivery
2024-03-25,Uptown,Pad Thai,22,POS
2024-03-25,Uptown,Pad Thai,8,Delivery
2024-03-25,Uptown,Beef Rice Bowl,22,POS
2024-03-25,Uptown,Beef Rice Bowl,10,Delivery
2024-03-25,Uptown,Mushroom Pizza,23,POS
2024-03-25,Uptown,Mushroom Pizza,10,Delivery
2024-03-25,Airport,Chicken Rice Bowl,16,POS
2024-03-25,Airport,Chicken Rice Bowl,6,Delivery
2024-03-25,Airport,Beef Burger,20,POS
2024-03-25,Airport,Beef Burger,8,Delivery
2024-03-25,Airport,Veggie Salad,28,POS
2024-03-25,Airport,Veggie Salad,10,Delivery
2024-03-25,Airport,Spaghetti Bolognese,29,POS
2024-03-25,Airport,Spaghetti Bolognese,11,Delivery
2024-03-25,Airport,Fish Tacos,32,POS
2024-03-25,Airport,Fish Tacos,13,Delivery
2024-03-25,Airport,Fried Rice,42,POS
2024-03-25,Airport,Fried Rice,18,Delivery
2024-03-25,Airport,Ramen,43,POS
2024-03-25,Airport,Ramen,19,Delivery
2024-03-25,Airport,Grilled Chicken Plate,17,POS
2024-03-25,Airport,Grilled Chicken Plate,6,Delivery
2024-03-25,Airport,Caesar Wrap,22,POS
2024-03-25,Airport,Caesar Wrap,8,Delivery
2024-03-25,Airport,Margherita Pizza,28,POS
2024-03-25,Airport,Margherita Pizza,10,Delivery
2024-03-25,Airport,Pad Thai,30,POS
2024-03-25,Airport,Pad Thai,12,Delivery
2024-03-25,Airport,Beef Rice Bowl,35,POS
2024-03-25,Airport,Beef Rice Bowl,13,Delivery
2024-03-25,Airport,Mushroom Pizza,32,POS
2024-03-25,Airport,Mushroom Pizza,14,Delivery
2024-03-26,Downtown,Chicken Rice Bowl,16,POS
2024-03-26,Downtown,Chicken Rice Bowl,6,Delivery
2024-03-26,Downtown,Beef Burger,16,POS
2024-03-26,Downtown,Beef Burger,6,Delivery
2024-03-26,Downtown,Veggie Salad,23,POS
2024-03-26,Downtown,Veggie Salad,9,Delivery
2024-03-26,Downtown,Spaghetti Bolognese,26,POS
2024-03-26,Downtown,Spaghetti Bolognese,9,Delivery
2024-03-26,Downtown,Fish Tacos,34,POS
2024-03-26,Downtown,Fish Tacos,13,Delivery
2024-03-26,Downtown,Fried Rice,38,POS
2024-03-26,Downtown,Fried Rice,14,Delivery
2024-03-26,Downtown,Ramen,32,POS
2024-03-26,Downtown,Ramen,12,Delivery
2024-03-26,Downtown,Grilled Chicken Plate,14,POS
2024-03-26,Downtown,Grilled Chicken Plate,5,Delivery
2024-03-26,Downtown,Caesar Wrap,18,POS
2024-03-26,Downtown,Caesar Wrap,6,Delivery
2024-03-26,Downtown,Margherita Pizza,23,POS
2024-03-26,Downtown,Margherita Pizza,8,Delivery
2024-03-26,Downtown,Pad Thai,26,POS
2024-03-26,Downtown,Pad Thai,9,Delivery
2024-03-26,Downtown,Beef Rice Bowl,35,POS
2024-03-26,Downtown,Beef Rice Bowl,14,Delivery
2024-03-26,Downtown,Mushroom Pizza,33,POS
2024-03-26,Downtown,Mushroom Pizza,12,Delivery
2024-03-26,Marina,Chicken Rice Bowl,16,POS
2024-03-26,Marina,Chicken Rice Bowl,6,Delivery
2024-03-26,Marina,Beef Burger,18,POS
2024-03-26,Marina,Beef Burger,8,Delivery
2024-03-26,Marina,Veggie Salad,27,POS
2024-03-26,Marina,Veggie Salad,9,Delivery
2024-03-26,Marina,Spaghetti Bolognese,28,POS
2024-03-26,Marina,Spaghetti Bolognese,11,Delivery
2024-03-26,Marina,Fish Tacos,31,POS
2024-03-26,Marina,Fish Tacos,11,Delivery
2024-03-26,Marina,Fried Rice,31,POS
2024-03-26,Marina,Fried Rice,12,Delivery
2024-03-26,Marina,Ramen,37,POS
2024-03-26,Marina,Ramen,17,Delivery
2024-03-26,Marina,Grilled Chicken Plate,15,POS
2024-03-26,Marina,Grilled Chicken Plate,6,Delivery
2024-03-26,Marina,Caesar Wrap,18,POS
2024-03-26,Marina,Caesar Wrap,8,Delivery
2024-03-26,Marina,Margherita Pizza,24,POS
2024-03-26,Marina,Margherita Pizza,9,Delivery
2024-03-26,Marina,Pad Thai,26,POS
2024-03-26,Marina,Pad Thai,9,Delivery
2024-03-26,Marina,Beef Rice Bowl,34,POS
2024-03-26,Marina,Beef Rice Bowl,14,Delivery
2024-03-26,Marina,Mushroom Pizza,32,POS
2024-03-26,Marina,Mushroom Pizza,12,Delivery
2024-03-26,Uptown,Chicken Rice Bowl,9,POS
2024-03-26,Uptown,Chicken Rice Bowl,4,Delivery
2024-03-26,Uptown,Beef Burger,15,POS
2024-03-26,Uptown,Beef Burger,6,Delivery
2024-03-26,Uptown,Veggie Salad,15,POS
2024-03-26,Uptown,Veggie Salad,6,Delivery
2024-03-26,Uptown,Spaghetti Bolognese,16,POS
2024-03-26,Uptown,Spaghetti Bolognese,7,Delivery
2024-03-26,Uptown,Fish Tacos,21,POS
2024-03-26,Uptown,Fish Tacos,7,Delivery
2024-03-26,Uptown,Fried Rice,27,POS
2024-03-26,Uptown,Fried Rice,10,Delivery
2024-03-26,Uptown,Ramen,30,POS
2024-03-26,Uptown,Ramen,11,Delivery
2024-03-26,Uptown,Grilled Chicken Plate,11,POS
2024-03-26,Uptown,Grilled Chicken Plate,4,Delivery
2024-03-26,Uptown,Caesar Wrap,14,POS
2024-03-26,Uptown,Caesar Wrap,5,Delivery
2024-03-26,Uptown,Margherita Pizza,16,POS
2024-03-26,Uptown,Margherita Pizza,7,Delivery
2024-03-26,Uptown,Pad Thai,21,POS
2024-03-26,Uptown,Pad Thai,9,Delivery
2024-03-26,Uptown,Beef Rice Bowl,20,POS
2024-03-26,Uptown,Beef Rice Bowl,9,Delivery
2024-03-26,Uptown,Mushroom Pizza,27,POS
2024-03-26,Uptown,Mushroom Pizza,11,Delivery
2024-03-26,Airport,Chicken Rice Bowl,16,POS
2024-03-26,Airport,Chicken Rice Bowl,5,Delivery
2024-03-26,Airport,Beef Burger,18,POS
2024-03-26,Airport,Beef Burger,7,Delivery
2024-03-26,Airport,Veggie Salad,21,POS
2024-03-26,Airport,Veggie Salad,8,Delivery
2024-03-26,Airport,Spaghetti Bolognese,33,POS
2024-03-26,Airport,Spaghetti Bolognese,12,Delivery
2024-03-26,Airport,Fish Tacos,37,POS
2024-03-26,Airport,Fish Tacos,13,Delivery
2024-03-26,Airport,Fried Rice,34,POS
2024-03-26,Airport,Fried Rice,12,Delivery
2024-03-26,Airport,Ramen,40,POS
2024-03-26,Airport,Ramen,15,Delivery
2024-03-26,Airport,Grilled Chicken Plate,14,POS
2024-03-26,Airport,Grilled Chicken Plate,6,Delivery
2024-03-26,Airport,Caesar Wrap,17,POS
2024-03-26,Airport,Caesar Wrap,6,Delivery
2024-03-26,Airport,Margherita Pizza,24,POS
2024-03-26,Airport,Margherita Pizza,9,Delivery
2024-03-26,Airport,Pad Thai,31,POS
2024-03-26,Airport,Pad Thai,12,Delivery
2024-03-26,Airport,Beef Rice Bowl,28,POS
2024-03-26,Airport,Beef Rice Bowl,11,Delivery
2024-03-26,Airport,Mushroom Pizza,33,POS
2024-03-26,Airport,Mushroom Pizza,13,Delivery
2024-03-27,Downtown,Chicken Rice Bowl,15,POS
2024-03-27,Downtown,Chicken Rice Bowl,6,Delivery
2024-03-27,Downtown,Beef Burger,24,POS
2024-03-27,Downtown,Beef Burger,9,Delivery
2024-03-27,Downtown,Spaghetti Bolognese,29,POS
2024-03-27,Downtown,Spaghetti Bolognese,10,Delivery
2024-03-27,Downtown,Fish Tacos,30,POS
2024-03-27,Downtown,Fish Tacos,11,Delivery
2024-03-27,Downtown,Fried Rice,37,POS
2024-03-27,Downtown,Fried Rice,12,Delivery
2024-03-27,Downtown,Ramen,45,POS
2024-03-27,Downtown,Ramen,19,Delivery
2024-03-27,Downtown,Grilled Chicken Plate,20,POS
2024-03-27,Downtown,Grilled Chicken Plate,7,Delivery
2024-03-27,Downtown,Caesar Wrap,23,POS
2024-03-27,Downtown,Caesar Wrap,8,Delivery
2024-03-27,Downtown,Margherita Pizza,27,POS
2024-03-27,Downtown,Margherita Pizza,10,Delivery
2024-03-27,Downtown,Pad Thai,29,POS
2024-03-27,Downtown,Pad Thai,12,Delivery
2024-03-27,Downtown,Beef Rice Bowl,29,POS
2024-03-27,Downtown,Beef Rice Bowl,11,Delivery
2024-03-27,Downtown,Mushroom Pizza,41,POS
2024-03-27,Downtown,Mushroom Pizza,15,Delivery
2024-03-27,Marina,Chicken Rice Bowl,11,POS
2024-03-27,Marina,Chicken Rice Bowl,5,Delivery
2024-03-27,Marina,Beef Burger,17,POS
2024-03-27,Marina,Beef Burger,6,Delivery
2024-03-27,Marina,Spaghetti Bolognese,21,POS
2024-03-27,Marina,Spaghetti Bolognese,8,Delivery
2024-03-27,Marina,Fish Tacos,28,POS
2024-03-27,Marina,Fish Tacos,12,Delivery
2024-03-27,Marina,Fried Rice,34,POS
2024-03-27,Marina,Fried Rice,14,Delivery
2024-03-27,Marina,Ramen,38,POS
2024-03-27,Marina,Ramen,16,Delivery
2024-03-27,Marina,Grilled Chicken Plate,13,POS
2024-03-27,Marina,Grilled Chicken Plate,5,Delivery
2024-03-27,Marina,Caesar Wrap,17,POS
2024-03-27,Marina,Caesar Wrap,7,Delivery
2024-03-27,Marina,Margherita Pizza,20,POS
2024-03-27,Marina,Margherita Pizza,9,Delivery
2024-03-27,Marina,Pad Thai,27,POS
2024-03-27,Marina,Pad Thai,11,Delivery
2024-03-27,Marina,Beef Rice Bowl,32,POS
2024-03-27,Marina,Beef Rice Bowl,12,Delivery
2024-03-27,Marina,Mushroom Pizza,31,POS
2024-03-27,Marina,Mushroom Pizza,11,Delivery
2024-03-27,Uptown,Chicken Rice Bowl,13,POS
2024-03-27,Uptown,Chicken Rice Bowl,6,Delivery
2024-03-27,Uptown,Beef Burger,17,POS
2024-03-27,Uptown,Beef Burger,6,Delivery
2024-03-27,Uptown,Veggie Salad,20,POS
2024-03-27,Uptown,Veggie Salad,8,Delivery
2024-03-27,Uptown,Spaghetti Bolognese,23,POS
2024-03-27,Uptown,Spaghetti Bolognese,9,Delivery
2024-03-27,Uptown,Fish Tacos,23,POS
2024-03-27,Uptown,Fish Tacos,9,Delivery
2024-03-27,Uptown,Fried Rice,28,POS
2024-03-27,Uptown,Fried Rice,11,Delivery
2024-03-27,Uptown,Ramen,34,POS
2024-03-27,Uptown,Ramen,15,Delivery
2024-03-27,Uptown,Grilled Chicken Plate,11,POS
2024-03-27,Uptown,Grilled Chicken Plate,5,Delivery
2024-03-27,Uptown,Caesar Wrap,15,POS
2024-03-27,Uptown,Caesar Wrap,7,Delivery
2024-03-27,Uptown,Margherita Pizza,23,POS
2024-03-27,Uptown,Margherita Pizza,8,Delivery
2024-03-27,Uptown,Pad Thai,23,POS
2024-03-27,Uptown,Pad Thai,8,Delivery
2024-03-27,Uptown,Beef Rice Bowl,23,POS
2024-03-27,Uptown,Beef Rice Bowl,9,Delivery
2024-03-27,Uptown,Mushroom Pizza,30,POS
2024-03-27,Uptown,Mushroom Pizza,12,Delivery
2024-03-27,Airport,Chicken Rice Bowl,18,POS
2024-03-27,Airport,Chicken Rice Bowl,8,Delivery
2024-03-27,Airport,Beef Burger,24,POS
2024-03-27,Airport,Beef Burger,10,Delivery
2024-03-27,Airport,Veggie Salad,26,POS
2024-03-27,Airport,Veggie Salad,10,Delivery
2024-03-27,Airport,Spaghetti Bolognese,33,POS
2024-03-27,Airport,Spaghetti Bolognese,11,Delivery
2024-03-27,Airport,Fish Tacos,33,POS
2024-03-27,Airport,Fish Tacos,12,Delivery
2024-03-27,Airport,Fried Rice,45,POS
2024-03-27,Airport,Fried Rice,17,Delivery
2024-03-27,Airport,Ramen,48,POS
2024-03-27,Airport,Ramen,19,Delivery
2024-03-27,Airport,Grilled Chicken Plate,17,POS
2024-03-27,Airport,Grilled Chicken Plate,6,Delivery
2024-03-27,Airport,Caesar Wrap,22,POS
2024-03-27,Airport,Caesar Wrap,10,Delivery
2024-03-27,Airport,Margherita Pizza,30,POS
2024-03-27,Airport,Margherita Pizza,12,Delivery
2024-03-27,Airport,Pad Thai,32,POS
2024-03-27,Airport,Pad Thai,12,Delivery
2024-03-27,Airport,Beef Rice Bowl,31,POS
2024-03-27,Airport,Beef Rice Bowl,13,Delivery
2024-03-28,Downtown,Chicken Rice Bowl,16,POS
2024-03-28,Downtown,Chicken Rice Bowl,6,Delivery
2024-03-28,Downtown,Beef Burger,22,POS
2024-03-28,Downtown,Beef Burger,10,Delivery
2024-03-28,Downtown,Veggie Salad,23,POS
2024-03-28,Downtown,Veggie Salad,9,Delivery
2024-03-28,Downtown,Spaghetti Bolognese,24,POS
2024-03-28,Downtown,Spaghetti Bolognese,9,Delivery
2024-03-28,Downtown,Fish Tacos,33,POS
2024-03-28,Downtown,Fish Tacos,13,Delivery
2024-03-28,Downtown,Fried Rice,32,POS
2024-03-28,Downtown,Fried Rice,15,Delivery
2024-03-28,Downtown,Ramen,49,POS
2024-03-28,Downtown,Ramen,17,Delivery
2024-03-28,Downtown,Grilled Chicken Plate,19,POS
2024-03-28,Downtown,Grilled Chicken Plate,7,Delivery
2024-03-28,Downtown,Caesar Wrap,23,POS
2024-03-28,Downtown,Caesar Wrap,9,Delivery
2024-03-28,Downtown,Margherita Pizza,22,POS
2024-03-28,Downtown,Margherita Pizza,9,Delivery
2024-03-28,Downtown,Pad Thai,28,POS
2024-03-28,Downtown,Pad Thai,11,Delivery
2024-03-28,Downtown,Beef Rice Bowl,36,POS
2024-03-28,Downtown,Beef Rice Bowl,14,Delivery
2024-03-28,Downtown,Mushroom Pizza,37,POS
2024-03-28,Downtown,Mushroom Pizza,14,Delivery
2024-03-28,Marina,Chicken Rice Bowl,11,POS
2024-03-28,Marina,Chicken Rice Bowl,5,Delivery
2024-03-28,Marina,Beef Burger,17,POS
2024-03-28,Marina,Beef Burger,6,Delivery
2024-03-28,Marina,Veggie Salad,21,POS
2024-03-28,Marina,Veggie Salad,10,Delivery
2024-03-28,Marina,Spaghetti Bolognese,26,POS
2024-03-28,Marina,Spaghetti Bolognese,11,Delivery
2024-03-28,Marina,Fish Tacos,28,POS
2024-03-28,Marina,Fish Tacos,11,Delivery
2024-03-28,Marina,Fried Rice,30,POS
2024-03-28,Marina,Fried Rice,12,Delivery
2024-03-28,Marina,Ramen,30,POS
2024-03-28,Marina,Ramen,12,Delivery
2024-03-28,Marina,Grilled Chicken Plate,12,POS
2024-03-28,Marina,Grilled Chicken Plate,5,Delivery
2024-03-28,Marina,Caesar Wrap,19,POS
2024-03-28,Marina,Caesar Wrap,7,Delivery
2024-03-28,Marina,Margherita Pizza,20,POS
2024-03-28,Marina,Margherita Pizza,8,Delivery
2024-03-28,Marina,Pad Thai,28,POS
2024-03-28,Marina,Pad Thai,11,Delivery
2024-03-28,Marina,Beef Rice Bowl,24,POS
2024-03-28,Marina,Beef Rice Bowl,9,Delivery
2024-03-28,Marina,Mushroom Pizza,28,POS
2024-03-28,Marina,Mushroom Pizza,11,Delivery
2024-03-28,Uptown,Chicken Rice Bowl,12,POS
2024-03-28,Uptown,Chicken Rice Bowl,5,Delivery
2024-03-28,Uptown,Beef Burger,18,POS
2024-03-28,Uptown,Beef Burger,7,Delivery
2024-03-28,Uptown,Veggie Salad,18,POS
2024-03-28,Uptown,Veggie Salad,8,Delivery
2024-03-28,Uptown,Spaghetti Bolognese,24,POS
2024-03-28,Uptown,Spaghetti Bolognese,9,Delivery
2024-03-28,Uptown,Fish Tacos,32,POS
2024-03-28,Uptown,Fish Tacos,10,Delivery
2024-03-28,Uptown,Fried Rice,34,POS
2024-03-28,Uptown,Fried Rice,14,Delivery
2024-03-28,Uptown,Ramen,37,POS
2024-03-28,Uptown,Ramen,17,Delivery
2024-03-28,Uptown,Grilled Chicken Plate,12,POS
2024-03-28,Uptown,Grilled Chicken Plate,5,Delivery
2024-03-28,Uptown,Caesar Wrap,18,POS
2024-03-28,Uptown,Caesar Wrap,8,Delivery
2024-03-28,Uptown,Margherita Pizza,22,POS
2024-03-28,Uptown,Margherita Pizza,8,Delivery
2024-03-28,Uptown,Pad Thai,24,POS
2024-03-28,Uptown,Pad Thai,9,Delivery
2024-03-28,Uptown,Beef Rice Bowl,27,POS
2024-03-28,Uptown,Beef Rice Bowl,10,Delivery
2024-03-28,Uptown,Mushroom Pizza,32,POS
2024-03-28,Uptown,Mushroom Pizza,12,Delivery
2024-03-28,Airport,Chicken Rice Bowl,15,POS
2024-03-28,Airport,Chicken Rice Bowl,7,Delivery
2024-03-28,Airport,Beef Burger,17,POS
2024-03-28,Airport,Beef Burger,7,Delivery
2024-03-28,Airport,Spaghetti Bolognese,31,POS
2024-03-28,Airport,Spaghetti Bolognese,13,Delivery
2024-03-28,Airport,Fish Tacos,28,POS
2024-03-28,Airport,Fish Tacos,11,Delivery
2024-03-28,Airport,Fried Rice,40,POS
2024-03-28,Airport,Fried Rice,13,Delivery
2024-03-28,Airport,Ramen,40,POS
2024-03-28,Airport,Ramen,18,Delivery
2024-03-28,Airport,Grilled Chicken Plate,12,POS
2024-03-28,Airport,Grilled Chicken Plate,6,Delivery
2024-03-28,Airport,Caesar Wrap,22,POS
2024-03-28,Airport,Caesar Wrap,9,Delivery
2024-03-28,Airport,Margherita Pizza,25,POS
2024-03-28,Airport,Margherita Pizza,11,Delivery
2024-03-28,Airport,Pad Thai,33,POS
2024-03-28,Airport,Pad Thai,12,Delivery
2024-03-28,Airport,Beef Rice Bowl,32,POS
2024-03-28,Airport,Beef Rice Bowl,14,Delivery
2024-03-28,Airport,Mushroom Pizza,44,POS
2024-03-28,Airport,Mushroom Pizza,18,Delivery
2024-03-29,Downtown,Beef Burger,23,POS
2024-03-29,Downtown,Beef Burger,9,Delivery
2024-03-29,Downtown,Spaghetti Bolognese,33,POS
2024-03-29,Downtown,Spaghetti Bolognese,15,Delivery
2024-03-29,Downtown,Fish Tacos,36,POS
2024-03-29,Downtown,Fish Tacos,16,Delivery
2024-03-29,Downtown,Fried Rice,49,POS
2024-03-29,Downtown,Fried Rice,17,Delivery
2024-03-29,Downtown,Grilled Chicken Plate,19,POS
2024-03-29,Downtown,Grilled Chicken Plate,9,Delivery
2024-03-29,Downtown,Caesar Wrap,26,POS
2024-03-29,Downtown,Caesar Wrap,10,Delivery
2024-03-29,Downtown,Margherita Pizza,30,POS
2024-03-29,Downtown,Margherita Pizza,12,Delivery
2024-03-29,Downtown,Pad Thai,34,POS
2024-03-29,Downtown,Pad Thai,13,Delivery
2024-03-29,Downtown,Beef Rice Bowl,37,POS
2024-03-29,Downtown,Beef Rice Bowl,12,Delivery
2024-03-29,Downtown,Mushroom Pizza,37,POS
2024-03-29,Downtown,Mushroom Pizza,17,Delivery
2024-03-29,Marina,Chicken Rice Bowl,21,POS
2024-03-29,Marina,Chicken Rice Bowl,7,Delivery
2024-03-29,Marina,Beef Burger,27,POS
2024-03-29,Marina,Beef Burger,10,Delivery
2024-03-29,Marina,Spaghetti Bolognese,36,POS
2024-03-29,Marina,Spaghetti Bolognese,14,Delivery
2024-03-29,Marina,Fish Tacos,46,POS
2024-03-29,Marina,Fish Tacos,17,Delivery
2024-03-29,Marina,Fried Rice,44,POS
2024-03-29,Marina,Fried Rice,18,Delivery
2024-03-29,Marina,Ramen,55,POS
2024-03-29,Marina,Ramen,20,Delivery
2024-03-29,Marina,Grilled Chicken Plate,23,POS
2024-03-29,Marina,Grilled Chicken Plate,8,Delivery
2024-03-29,Marina,Caesar Wrap,22,POS
2024-03-29,Marina,Caesar Wrap,9,Delivery
2024-03-29,Marina,Margherita Pizza,29,POS
2024-03-29,Marina,Margherita Pizza,11,Delivery
2024-03-29,Marina,Pad Thai,38,POS
2024-03-29,Marina,Pad Thai,12,Delivery
2024-03-29,Marina,Beef Rice Bowl,43,POS
2024-03-29,Marina,Beef Rice Bowl,18,Delivery
2024-03-29,Marina,Mushroom Pizza,43,POS
2024-03-29,Marina,Mushroom Pizza,16,Delivery
2024-03-29,Uptown,Chicken Rice Bowl,16,POS
2024-03-29,Uptown,Chicken Rice Bowl,6,Delivery
2024-03-29,Uptown,Beef Burger,19,POS
2024-03-29,Uptown,Beef Burger,7,Delivery
2024-03-29,Uptown,Veggie Salad,24,POS
2024-03-29,Uptown,Veggie Salad,9,Delivery
2024-03-29,Uptown,Spaghetti Bolognese,25,POS
2024-03-29,Uptown,Spaghetti Bolognese,11,Delivery
2024-03-29,Uptown,Fish Tacos,29,POS
2024-03-29,Uptown,Fish Tacos,12,Delivery
2024-03-29,Uptown,Ramen,53,POS
2024-03-29,Uptown,Ramen,21,Delivery
2024-03-29,Uptown,Grilled Chicken Plate,15,POS
2024-03-29,Uptown,Grilled Chicken Plate,5,Delivery
2024-03-29,Uptown,Caesar Wrap,23,POS
2024-03-29,Uptown,Caesar Wrap,9,Delivery
2024-03-29,Uptown,Margherita Pizza,28,POS
2024-03-29,Uptown,Margherita Pizza,9,Delivery
2024-03-29,Uptown,Pad Thai,33,POS
2024-03-29,Uptown,Pad Thai,11,Delivery
2024-03-29,Uptown,Beef Rice Bowl,37,POS
2024-03-29,Uptown,Beef Rice Bowl,15,Delivery
2024-03-29,Uptown,Mushroom Pizza,42,POS
2024-03-29,Uptown,Mushroom Pizza,16,Delivery
2024-03-29,Airport,Chicken Rice Bowl,17,POS
2024-03-29,Airport,Chicken Rice Bowl,7,Delivery
2024-03-29,Airport,Beef Burger,24,POS
2024-03-29,Airport,Beef Burger,10,Delivery
2024-03-29,Airport,Veggie Salad,30,POS
2024-03-29,Airport,Veggie Salad,11,Delivery
2024-03-29,Airport,Spaghetti Bolognese,43,POS
2024-03-29,Airport,Spaghetti Bolognese,15,Delivery
2024-03-29,Airport,Fish Tacos,45,POS
2024-03-29,Airport,Fish Tacos,16,Delivery
2024-03-29,Airport,Fried Rice,43,POS
2024-03-29,Airport,Fried Rice,17,Delivery
2024-03-29,Airport,Ramen,57,POS
2024-03-29,Airport,Ramen,19,Delivery
2024-03-29,Airport,Grilled Chicken Plate,23,POS
2024-03-29,Airport,Grilled Chicken Plate,10,Delivery
2024-03-29,Airport,Caesar Wrap,25,POS
2024-03-29,Airport,Caesar Wrap,9,Delivery
2024-03-29,Airport,Margherita Pizza,39,POS
2024-03-29,Airport,Margherita Pizza,15,Delivery
2024-03-29,Airport,Pad Thai,37,POS
2024-03-29,Airport,Pad Thai,16,Delivery
2024-03-29,Airport,Beef Rice Bowl,41,POS
2024-03-29,Airport,Beef Rice Bowl,14,Delivery
2024-03-29,Airport,Mushroom Pizza,54,POS
2024-03-29,Airport,Mushroom Pizza,20,Delivery
2024-03-30,Downtown,Chicken Rice Bowl,24,POS
2024-03-30,Downtown,Chicken Rice Bowl,10,Delivery
2024-03-30,Downtown,Beef Burger,29,POS
2024-03-30,Downtown,Beef Burger,11,Delivery
2024-03-30,Downtown,Veggie Salad,35,POS
2024-03-30,Downtown,Veggie Salad,15,Delivery
2024-03-30,Downtown,Spaghetti Bolognese,42,POS
2024-03-30,Downtown,Spaghetti Bolognese,17,Delivery
2024-03-30,Downtown,Fish Tacos,42,POS
2024-03-30,Downtown,Fish Tacos,14,Delivery
2024-03-30,Downtown,Fried Rice,46,POS
2024-03-30,Downtown,Fried Rice,18,Delivery
2024-03-30,Downtown,Ramen,57,POS
2024-03-30,Downtown,Ramen,20,Delivery
2024-03-30,Downtown,Grilled Chicken Plate,24,POS
2024-03-30,Downtown,Grilled Chicken Plate,9,Delivery
2024-03-30,Downtown,Caesar Wrap,27,POS
2024-03-30,Downtown,Caesar Wrap,12,Delivery
2024-03-30,Downtown,Margherita Pizza,33,POS
2024-03-30,Downtown,Margherita Pizza,15,Delivery
2024-03-30,Downtown,Pad Thai,35,POS
2024-03-30,Downtown,Pad Thai,15,Delivery
2024-03-30,Downtown,Beef Rice Bowl,40,POS
2024-03-30,Downtown,Beef Rice Bowl,15,Delivery
2024-03-30,Marina,Chicken Rice Bowl,18,POS
2024-03-30,Marina,Chicken Rice Bowl,7,Delivery
2024-03-30,Marina,Beef Burger,21,POS
2024-03-30,Marina,Beef Burger,8,Delivery
2024-03-30,Marina,Veggie Salad,29,POS
2024-03-30,Marina,Veggie Salad,12,Delivery
2024-03-30,Marina,Spaghetti Bolognese,27,POS
2024-03-30,Marina,Spaghetti Bolognese,10,Delivery
2024-03-30,Marina,Fish Tacos,34,POS
2024-03-30,Marina,Fish Tacos,16,Delivery
2024-03-30,Marina,Fried Rice,44,POS
2024-03-30,Marina,Fried Rice,17,Delivery
2024-03-30,Marina,Ramen,47,POS
2024-03-30,Marina,Ramen,18,Delivery
2024-03-30,Marina,Grilled Chicken Plate,18,POS
2024-03-30,Marina,Grilled Chicken Plate,7,Delivery
2024-03-30,Marina,Caesar Wrap,26,POS
2024-03-30,Marina,Caesar Wrap,9,Delivery
2024-03-30,Marina,Margherita Pizza,34,POS
2024-03-30,Marina,Margherita Pizza,13,Delivery
2024-03-30,Marina,Pad Thai,34,POS
2024-03-30,Marina,Pad Thai,15,Delivery
